,Unnamed: 0_x,SCAPN,SCSitus_NumNam_x,PropID,Star_rating,City,State,Zip,County,For_sale_price,For_sale_status,Land_area,Num_units,Cap_rate,Vacancy_%,Avg_unit_sqft,Avg_Concession_%,Parking_per_unit,Days_on_mkt,Amenities,Year_built,Year_reno,Last_sale_date,Last_sale_price,Transit_dist_mile,Transit_walk_time_min,Const_material,Num_studio,Studio_rent_sqft,Studio_avg_sqft,Studio_concession_%,Studio_vacancy_%,Num_1_bed,1_bed_rent_sqft,1_bed_avg_sqft,1_bed_concession_%,1_bed_vacancy_%,Num_2_bed,2_bed_rent_sqft,2_bed_avg_sqft,2_bed_concession_%,2_bed_vacancy_%,Num_3_bed,3_bed_rent_sqft,3_bed_avg_sqft,3_bed_concession_%,3_bed_vacancy_%,Num_4_bed,4_bed_rent_sqft,4_bed_avg_sqft,4_bed_concession_%,4_bed_vacancy_%,2010_Avg_age,2019_Avg_age,2019_Pop_25_39,2024_Avg_age,2024_Pop_25_39,Unnamed: 0_y,SID,SCSitus_NumNam_y,Building_age,Cap_rate_pro_forma,Cap_rate_actual,Land_value,Total_value,Assessed_yr,Floor_area_ratio,Num_floors,Price_per_sqft,Land_price_per_AC,Sale_date,Sale_price,Price,Concession_value,NOI
1412,2188,NC Durham 158100,NC Durham4531 Langdon Rd,P10331,4,Morrisville,NC,27560,Durham,,N,22.198,312,0.054000000000000006,0.0321,1117.0,0.005,,,"Clubhouse, Fitness Center, Picnic Area, Car Wash Area, Grill, Pet Play Area, Lounge, Maintenance on site, Pet Washing Station",2016.0,,2018-01-29 00:00:00.000000000,58000000,5.67,,Wood Frame,,,,,,120.0,1.23,914.0,0.005,0.025,168.0,1.13,1204.0,0.005,0.03,24.0,0.94,1522.0,0.009000000000000001,0.083,,,,,,30.7,32.6,1085.0,34.0,860.0,12565.0,S12566,NC Durham 4531 Langdon Rd,3.0,,0.054000000000000006,4673916.0,39248532.0,2017.0,0.432262882,3.0,138.76,2612848.0,1970-01-01 00:00:00.000043129,58000000.0,58000000.0,290000.0,2991288.910011365
1413,2190,NC Rockingham 142444,NC Rockingham810 Lawndale Dr,P10333,3,Reidsville,NC,27320    ,Rockingham,,N,10.0,408,0.061366151685393194,0.0196,1067.0,0.0,0.245,,"Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Laundry Service",2001.0,,2011-06-13 00:00:00.000000000,,29.73,,Masonry,,,,,,84.0,0.73,822.0,0.0,0.024,266.0,0.71,1103.0,0.0,0.019,58.0,0.78,1257.0,0.0,0.017,,,,,,42.4,43.4,399.0,43.9,394.0,12472.0,S12473,NC Rockingham 810 Lawndale Dr,18.0,,,190450.0,4903025.0,2010.0,0.6432506889999999,3.0,,,1970-01-01 00:00:00.000040707,,4903025.0,0.0,294974.084331693
1414,2192,NC Guilford 0091122,NC Guilford1373 Lees Chapel Rd,P10335,3,Greensboro,NC,27455,Guilford,,N,34.501999999999995,332,0.061366151685393194,0.16570000000000001,943.0,0.01,1.205,,"Business Center, Clubhouse, Fitness Center, Playground, Property Manager on Site, Package Service, Storage Space, Maintenance on site, Sundeck",1987.0,,2018-12-06 00:00:00.000000000,21250000,12.13,,Wood Frame,,,,,,96.0,0.92,683.0,0.01,0.16699999999999998,140.0,0.79,846.0,0.01,0.16399999999999998,96.0,0.62,1344.0,0.01,0.16699999999999998,,,,,,30.6,32.8,1975.0,34.2,1944.0,,,,,,,1024492.3333333334,,,,,,,,,21250000,212500.0,1503298.4281672009
1415,2195,NC Durham 106303,NC Durham1306 Leon St,P10338,2,Durham,NC,277053482,Durham,,N,24.698,322,0.061366151685393194,0.049699999999999994,859.0,0.006,1.891,,"Laundry Facilities, Playground",1965.0,,2019-06-27 00:00:00.000000000,26736010,16.29,,,,,,,,65.0,1.0,650.0,0.006,0.046,225.0,0.88,892.0,0.006,0.049,32.0,0.88,1054.0,0.006,0.063,,,,,,35.1,37.4,2242.0,38.4,2035.0,12874.0,S12875,NC Durham 1306 Leon St,54.0,,,3252669.0,11582819.0,2015.0,0.24297202899999998,3.0,53.56,566847.52,1970-01-01 00:00:00.000042439,14000000.0,14000000.0,84000.0,699439.230875199
1416,2195,NC Durham 106303,NC Durham1306 Leon St,P10338,2,Durham,NC,277053482,Durham,,N,24.698,322,0.061366151685393194,0.049699999999999994,859.0,0.006,1.891,,"Laundry Facilities, Playground",1965.0,,2019-06-27 00:00:00.000000000,26736010,16.29,,,,,,,,65.0,1.0,650.0,0.006,0.046,225.0,0.88,892.0,0.006,0.049,32.0,0.88,1054.0,0.006,0.063,,,,,,35.1,37.4,2242.0,38.4,2035.0,12908.0,S12909,NC Durham 1306 Leon St,54.0,,,2847550.113821138,,,0.24297202899999998,3.0,37.58,397724.51,1970-01-01 00:00:00.000038939,9823000.0,9823000.0,58938.0,454249.5149291218
1417,2198,NC New Hanover R05511-003-001-000,NC New Hanover Lionfish Dr,P10341,4,Wilmington,NC,28403,New Hanover,,N,,900,0.061366151685393194,,,0.0,,,,2020.0,,,,9.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.4,30.8,4395.0,31.4,4791.0,13252.0,S13253,NC New Hanover 912 Walton Dr,49.0,,,52151800.0,294270400.0,2015.0,0.019451182,3.0,,,1970-01-01 00:00:00.000042465,,294270400.0,0.0,
1418,2200,NC Mecklenburg 025-113-05,NC Mecklenburg8700 Long Creek Club Dr,P10343,4,Charlotte,NC,28216,Mecklenburg,,N,42.7567,570,0.049,0.0333,963.0,0.0,1.8330000000000002,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Grill, Package Service, Wi-Fi, Storage Space",2012.0,,2016-10-21 00:00:00.000000000,82650000,16.39,,Wood Frame,,,,,,246.0,1.46,768.0,0.0,0.033,266.0,1.27,1060.0,0.0,0.034,58.0,1.25,1344.0,0.0,0.035,,,,,,31.5,32.9,2174.0,34.3,1944.0,13029.0,S13030,NC Mecklenburg 8700 Long Creek Club Dr,7.0,,0.049,1269600.0,21725300.0,2015.0,0.307739515,3.0,144.2,1933030.38,1970-01-01 00:00:00.000042664,82650000.0,82650000.0,0.0,4125002.172338885
1419,2201,NC Buncombe 9644-39-9034-00000,NC Buncombe300 Long Shoals Rd,P10344,3,Arden,NC,28704,Buncombe,,N,35.85,392,0.0623,0.0842,994.0,0.0,1.913,,"Business Center, Clubhouse, Fitness Center, Picnic Area, Playground, Tennis Court, Breakfast/Coffee Concierge, Furnished Units Available, Grill, Package Service, Wi-Fi, Lounge",1995.0,1997.0,2014-11-12 00:00:00.000000000,43500000,4.19,,Wood Frame,,,,,,168.0,1.23,875.0,0.0,0.083,158.0,1.13,1031.0,0.0,0.08199999999999999,66.0,1.11,1206.0,0.0,0.091,,,,,,37.5,39.3,1001.0,40.0,1001.0,13083.0,S13084,NC Buncombe 300 Long Shoals Rd,24.0,,0.0623,6527100.0,41097000.0,2013.0,0.242907073,3.0,114.68,1213389.12,1970-01-01 00:00:00.000041955,43500000.0,43500000.0,0.0,2515190.729416903
1420,2201,NC Buncombe 9644-39-9034-00000,NC Buncombe300 Long Shoals Rd,P10344,3,Arden,NC,28704,Buncombe,,N,35.85,392,0.061366151685393194,0.0842,994.0,0.0,1.913,,"Business Center, Clubhouse, Fitness Center, Picnic Area, Playground, Tennis Court, Breakfast/Coffee Concierge, Furnished Units Available, Grill, Package Service, Wi-Fi, Lounge",1995.0,1997.0,2014-11-12 00:00:00.000000000,43500000,4.19,,Wood Frame,,,,,,168.0,1.23,875.0,0.0,0.083,158.0,1.13,1031.0,0.0,0.08199999999999999,66.0,1.11,1206.0,0.0,0.091,,,,,,37.5,39.3,1001.0,40.0,1001.0,13227.0,S13228,NC Buncombe 300 Long Shoals Rd,24.0,,,5481300.0,31500100.0,2013.0,0.242907073,3.0,,,1970-01-01 00:00:00.000041851,,43500000,0.0,2547566.402141798
1421,2204,NC Guilford 00-00-0485-0-0002-00-015,NC Guilford3601 Lynhaven Dr,P10347,3,Greensboro,NC,27406    ,Guilford,,N,21.75,314,0.09,0.0191,1028.0,0.017,1.847,,"Business Center, Clubhouse, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Tennis Court, Package Service, Health Club Discount, Lounge, Maintenance on site, Sundeck",1973.0,1978.0,2013-03-26 00:00:00.000000000,10000000,15.61,,Wood Frame,,,,,,80.0,0.86,756.0,0.004,0.025,166.0,0.75,1024.0,0.027999999999999997,0.018000000000000002,68.0,0.66,1356.0,0.004,0.015,,,,,,33.6,35.4,1872.0,36.4,1816.0,12905.0,S12906,NC Guilford 3601 Lynhaven Dr,46.0,,0.09,1024492.3333333334,,,0.340576085,2.0,30.99,459770.11,1970-01-01 00:00:00.000041359,10000000.0,10000000.0,170000.0,839122.9381180548
1422,2205,NC Mecklenburg 101-052-20,NC Mecklenburg3317 Magnolia Hill Dr,P10348,4,Charlotte,NC,282054000,Mecklenburg,,N,22.5638,341,0.0525,0.1056,800.0,0.027999999999999997,,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Pool, Property Manager on Site, Spa, Tennis Court, Gated, Breakfast/Coffee Concierge, Car Wash Area, Dry Cleaning Service, Furnished Units Available, Grill, Laundry Service, Package Service, Renters Insurance Program, Volleyball Court, Lounge, Maintenance on site, Sundeck",1988.0,2019.0,2017-02-10 00:00:00.000000000,20300000,13.66,,,,,,,,204.0,1.37,675.0,0.042,0.10800000000000001,137.0,1.07,985.0,0.01,0.102,,,,,,,,,,,35.4,35.7,3027.0,36.7,2904.0,12835.0,S12836,NC Mecklenburg 3317 Magnolia Hill Dr,31.0,,0.0525,3370800.0,12500000.0,2015.0,0.30959049899999996,2.0,66.71,899671.15,1970-01-01 00:00:00.000042776,20300000.0,20300000.0,568399.9999999999,1027084.0787119857
1423,2210,NC Mecklenburg 007-511-09,NC Mecklenburg22415 Market St,P10353,4,Cornelius,NC,280318203,Mecklenburg,,N,7.6629999999999985,329,0.061366151685393194,0.0304,950.0,0.005,0.912,,"Fitness Center, Grill, Pet Play Area, Recycling, Trash Pickup - Door to Door, Wi-Fi, Bicycle Storage, Elevator, Lounge, Pet Care",2017.0,,2018-08-08 00:00:00.000000000,62264000,26.19,,Wood Frame,,,,,,190.0,1.42,761.0,0.005,0.026000000000000002,100.0,1.4,1124.0,0.005,0.03,39.0,1.28,1428.0,0.006,0.051,,,,,,35.5,37.0,1348.0,38.0,1299.0,,,,,,,2072367.2005420055,,,,,,,,,62264000,311320.0,3829242.3462311514
1424,2213,NC Mecklenburg 073-024-06,NC Mecklenburg255 Martin Luther King Jr. Blvd,P10356,5,Charlotte,NC,28202,Mecklenburg,,N,5.15,462,0.061366151685393194,0.047599999999999996,854.0,0.006,2.597,,"24 Hour Access, Clubhouse, Fitness Center, Sundeck",2009.0,,2011-03-01 00:00:00.000000000,46283650,0.4,14.0,Steel,78.0,1.89,806.0,0.006,0.051,280.0,1.98,770.0,0.006,0.046,104.0,1.94,1117.0,0.006,0.048,,,,,,,,,,,33.8,34.8,11372.0,36.3,9655.0,,,,,,,2072367.2005420055,,,,,,,,,46283650,277701.9,2866566.341239055
1425,2215,NC Durham 125277,NC Durham1000 McQueen Dr,P10358,3,Durham,NC,27705,Durham,,N,20.031,312,0.053200000000000004,0.0353,1005.0,0.11599999999999999,2.026,,"24 Hour Access, Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Tennis Court, Gated, Cabana, Gameroom, Grill, Media Center/Movie Theatre, Package Service, Planned Social Activities, Racquetball Court, Walking/Biking Trails, Wi-Fi, Sundeck",1998.0,,2014-11-25 00:00:00.000000000,48750000,17.76,,Wood Frame,,,,,,108.0,1.27,886.0,0.005,0.027999999999999997,204.0,1.18,1108.0,0.16699999999999998,0.039,,,,,,,,,,,28.7,29.1,7351.0,30.3,7057.0,12605.0,S12606,NC Durham 1000 McQueen Dr,21.0,,0.053200000000000004,3120000.0,24705000.0,2013.0,0.35925047299999996,3.0,155.52,2433727.72,1970-01-01 00:00:00.000041968,48750000.0,48750000.0,5655000.0,2828197.3670571162
1426,2218,NC Pitt 32132,NC Pitt 14A Merry Ln,P10361,3,Greenville,NC,278587856,Pitt,,N,37.3464,429,0.061366151685393194,0.049,922.0,0.006,1.55,,"Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Grill, Laundry Service",1977.0,,2019-05-29 00:00:00.000000000,15937800,8.06,,Wood Frame,,,,,,217.0,0.99,700.0,0.006,0.051,172.0,0.76,1085.0,0.006,0.047,40.0,0.64,1425.0,0.006,0.05,,,,,,33.0,33.8,2195.0,34.2,2350.0,,,,,,,945092.0,,,,,,,,,15937800,95626.8,973620.4437610904
