,SCAPN,SCSitus_NumNam_x,PropID,Star_rating,City,State,Zip,County,For_sale_price,For_sale_status,Land_area,Num_units,Cap_rate,Vacancy_%,Avg_unit_sqft,Avg_Concession_%,Parking_per_unit,Days_on_mkt,Amenities,Year_built,Year_reno,Last_sale_date,Last_sale_price,Transit_dist_mile,Transit_walk_time_min,Const_material,Num_studio,Studio_rent_sqft,Studio_avg_sqft,Studio_concession_%,Studio_vacancy_%,Num_1_bed,1_bed_rent_sqft,1_bed_avg_sqft,1_bed_concession_%,1_bed_vacancy_%,Num_2_bed,2_bed_rent_sqft,2_bed_avg_sqft,2_bed_concession_%,2_bed_vacancy_%,Num_3_bed,3_bed_rent_sqft,3_bed_avg_sqft,3_bed_concession_%,3_bed_vacancy_%,Num_4_bed,4_bed_rent_sqft,4_bed_avg_sqft,4_bed_concession_%,4_bed_vacancy_%,2010_Avg_age,2019_Avg_age,2019_Pop_25_39,2024_Avg_age,2024_Pop_25_39,Unnamed: 0.1,SID,SCSitus_NumNam_y,Building_age,Cap_rate_pro_forma,Cap_rate_actual,Land_value,Total_value,Assessed_yr,Floor_area_ratio,Num_floors,Price_per_sqft,Land_price_per_AC,Sale_date,Sale_price,Price,Concession_value,NOI
3477,FL Volusia 5214-08-00-0010,FL Volusia1690 Dunn Ave,P7393,3,Daytona Beach,FL,32114,Volusia,,N,16.8831,208,0.07045000000000001,0.057699999999999994,724.0,0.006999999999999999,0.0,,"Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Spa, Tennis Court, Package Service, Storage Space, Maintenance on site, Sundeck",1986.0,,2018-04-30,20500000,4.38,,,,,,,,156.0,1.45,655.0,0.006999999999999999,0.057999999999999996,52.0,1.24,928.0,0.006999999999999999,0.057999999999999996,,,,,,,,,,,33.2,34.5,2438.0,35.6,2515.0,2577.0,S2578,FL Volusia 1690 Dunn Ave,33.0,,,1539960.375,6800409.0,2012.0,0.335410585,2.0,27.69,404496.8,2013-09-16,6829160.0,6829160.0,47804.119999999995,399015.08419319754
3478,FL Escambia 39-1S-30-0200-002-004,FL Escambia6111 Enterprise Dr,P7395,4,Pensacola,FL,325051623,Escambia,,N,21.9,248,0.062,0.0403,1249.0,0.0,2.25,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Spa, Gated, Breakfast/Coffee Concierge, Grill, Wi-Fi",2004.0,,2017-06-08,26300000,2.12,,Wood Frame,,,,,,64.0,1.07,926.0,0.0,0.016,144.0,0.91,1285.0,0.0,0.042,40.0,0.75,1633.0,0.0,0.075,,,,,,39.6,40.2,645.0,40.7,673.0,3328.0,S3329,FL Escambia 6111 Enterprise Dr,15.0,,0.062,1872451.0,16667076.0,2016.0,0.32457862600000004,2.0,84.94,1200913.24,2017-06-08,26300000.0,26300000.0,0.0,1578105.6976138377
3479,FL Escambia 39-1S-30-0200-002-004,FL Escambia6111 Enterprise Dr,P7395,4,Pensacola,FL,325051623,Escambia,,N,21.9,248,0.07045000000000001,0.0403,1249.0,0.0,2.25,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Spa, Gated, Breakfast/Coffee Concierge, Grill, Wi-Fi",2004.0,,2017-06-08,26300000,2.12,,Wood Frame,,,,,,64.0,1.07,926.0,0.0,0.016,144.0,0.91,1285.0,0.0,0.042,40.0,0.75,1633.0,0.0,0.075,,,,,,39.6,40.2,645.0,40.7,673.0,3399.0,S3400,FL Escambia 6111 Enterprise Dr,15.0,,,525801.0754716981,14009357.0,2008.0,0.32457862600000004,2.0,60.67,857723.15,2010-01-04,18784137.0,18784137.0,0.0,1340314.4377232667
3480,FL Escambia 39-1S-30-0200-002-004,FL Escambia6111 Enterprise Dr,P7395,4,Pensacola,FL,325051623,Escambia,,N,21.9,248,0.0725,0.0403,1249.0,0.0,2.25,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Spa, Gated, Breakfast/Coffee Concierge, Grill, Wi-Fi",2004.0,,2017-06-08,26300000,2.12,,Wood Frame,,,,,,64.0,1.07,926.0,0.0,0.016,144.0,0.91,1285.0,0.0,0.042,40.0,0.75,1633.0,0.0,0.075,,,,,,39.6,40.2,645.0,40.7,673.0,3426.0,S3427,FL Escambia 6111 Enterprise Dr,15.0,,0.0725,898700.0,14009357.0,2008.0,0.32457862600000004,2.0,52.79,746392.69,2011-04-08,16346000.0,16346000.0,0.0,1166957.6430134417
3481,FL Leon 31-16-22-00B-001.0,FL Leon3550 Esplanade Way,P7398,4,Tallahassee,FL,323113749,Leon,,N,9.29,248,0.054000000000000006,0.06849999999999999,1122.0,0.005,1.601,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Sauna, Spa, Gated, Basketball Court, Gameroom, Grill, Guest Apartment, Package Service, Maintenance on site",2007.0,,2015-02-06,29625000,9.04,,Wood Frame,,,,,,100.0,1.22,962.0,0.015,0.07,121.0,1.2,1213.0,0.0,0.066,27.0,1.11,1305.0,0.0,0.07400000000000001,,,,,,32.8,35.5,583.0,36.4,744.0,3302.0,S3303,FL Leon 3550 Esplanade Way,12.0,0.055,0.054000000000000006,2976000.0,17714913.0,2013.0,0.6803435870000001,3.0,107.6,3188912.81,2015-02-06,29625000.0,29625000.0,148125.0,1553456.5217391306
3482,FL Escambia 10-2S-31-4501-000-000,FL Escambia6880 Fairfield Dr,P7401,3,Pensacola,FL,32506,Escambia,,N,9.41,152,0.07045000000000001,0.0132,1009.0,0.001,1.9280000000000002,,"24 Hour Access, Clubhouse, Fitness Center, Laundry Facilities, Playground, Package Service, Pet Play Area, Wi-Fi",1973.0,,2018-07-05,260000,2.12,,Wood Frame,,,,,,48.0,0.94,800.0,0.0,0.021,80.0,0.8,1047.0,0.002,0.0,24.0,0.78,1300.0,0.0,0.042,,,,,,39.4,40.1,1402.0,40.4,1537.0,1197.0,S1198,FL Escambia 6880 Fairfield Dr,46.0,,,260775.0,1646348.0,2015.0,0.401035377,2.0,46.08,804994.69,2016-04-19,7575000.0,7575000.0,7575.0,522720.7235508716
3483,FL Volusia 5225-01-00-0010,FL Volusia132 Forest Lake Blvd,P7404,3,Daytona Beach,FL,32119,Volusia,,N,7.39,146,0.07045000000000001,0.041100000000000005,678.0,0.0,0.877,,"Business Center, Clubhouse, Laundry Facilities, Property Manager on Site, Package Service, Storage Space, Maintenance on site",1982.0,,2015-09-16,9050000,3.25,,Masonry,,,,,,104.0,1.52,595.0,0.0,0.039,42.0,1.36,883.0,0.0,0.048,,,,,,,,,,,45.0,44.6,1666.0,44.4,1713.0,,,,,,,1539960.375,,,,,,,,,9050000,0.0,551759.6116187822
3484,FL Alachua 06329-001-000,FL Alachua1105 Fort Clarke Blvd,P7405,3,Gainesville,FL,326067140,Alachua,,N,39.94,264,0.07045000000000001,0.053,1236.0,0.0,0.39399999999999996,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Sauna, Spa, Tennis Court, Gated, Package Service, Volleyball Court, Storage Space, Maintenance on site, Sundeck",1999.0,,2013-09-16,,12.67,,,,,,,,16.0,1.5,820.0,0.0,0.063,176.0,1.08,1192.0,0.0,0.051,72.0,0.96,1438.0,0.0,0.055999999999999994,,,,,,37.0,38.2,696.0,38.2,941.0,4125.0,S4126,FL Alachua 1105 Fort Clarke Blvd,20.0,,,805690.5660377359,12259000.0,2012.0,0.18755410100000008,3.0,,,2013-09-16,,12259000.0,0.0,852043.9805941306
3485,FL Alachua 06315-001-000,FL Alachua1505 Fort Clarke Blvd,P7406,3,Gainesville,FL,326067182,Alachua,,N,47.62,444,0.055,0.1081,1070.0,0.005,1.126,,"Business Center, Fitness Center, Playground, Tennis Court, Gated, Car Wash Area, Pet Play Area, Lounge",1999.0,2012.0,2016-10-31,54150000,12.49,,Wood Frame,,,,,,156.0,1.56,787.0,0.0,0.109,168.0,1.18,1112.0,0.013999999999999999,0.107,72.0,1.05,1328.0,0.01,0.111,48.0,1.21,1456.0,0.01,0.10400000000000001,36.6,37.0,949.0,36.8,1324.0,5688.0,S5689,FL Alachua 1505 Fort Clarke Blvd,20.0,,0.055,2802200.0,27215200.0,2015.0,0.22951444,3.0,113.74,1137127.26,2016-10-31,54150000.0,54150000.0,270750.0,3183114.9792577643
3486,FL Alachua 06315-001-000,FL Alachua1505 Fort Clarke Blvd,P7406,3,Gainesville,FL,326067182,Alachua,,N,47.62,444,0.06849999999999999,0.1081,1070.0,0.005,1.126,,"Business Center, Fitness Center, Playground, Tennis Court, Gated, Car Wash Area, Pet Play Area, Lounge",1999.0,2012.0,2016-10-31,54150000,12.49,,Wood Frame,,,,,,156.0,1.56,787.0,0.0,0.109,168.0,1.18,1112.0,0.013999999999999999,0.107,72.0,1.05,1328.0,0.01,0.111,48.0,1.21,1456.0,0.01,0.10400000000000001,36.6,37.0,949.0,36.8,1324.0,5721.0,S5722,FL Alachua 1505 Fort Clarke Blvd,20.0,,0.06849999999999999,2802200.0,19375000.0,2012.0,0.22951444,3.0,91.16,911381.77,2013-08-16,43400000.0,43400000.0,217000.0,3134671.8241955373
3487,FL Alachua 06315-001-000,FL Alachua1505 Fort Clarke Blvd,P7406,3,Gainesville,FL,326067182,Alachua,,N,47.62,444,0.07045000000000001,0.1081,1070.0,0.005,1.126,,"Business Center, Fitness Center, Playground, Tennis Court, Gated, Car Wash Area, Pet Play Area, Lounge",1999.0,2012.0,2016-10-31,54150000,12.49,,Wood Frame,,,,,,156.0,1.56,787.0,0.0,0.109,168.0,1.18,1112.0,0.013999999999999999,0.107,72.0,1.05,1328.0,0.01,0.111,48.0,1.21,1456.0,0.01,0.10400000000000001,36.6,37.0,949.0,36.8,1324.0,5766.0,S5767,FL Alachua 1505 Fort Clarke Blvd,20.0,,,805690.5660377359,,,0.22951444,3.0,74.78,747585.05,2004-09-15,35600000.0,35600000.0,178000.0,2762416.4139731377
3488,FL Leon 21-09-51-323-116.5,FL Leon3380 Fred George Rd,P7407,3,Tallahassee,FL,32303,Leon,,N,5.34,184,0.07045000000000001,0.038,927.0,0.005,2.174,,"Business Center, Controlled Access, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Picnic Area, Playground, Breakfast/Coffee Concierge, Furnished Units Available, Grill, Laundry Service, Volleyball Court, Sundeck",1997.0,,2014-05-22,11650000,8.19,,Wood Frame,,,,,,48.0,1.34,709.0,0.005,0.042,89.0,1.1,963.0,0.005,0.034,47.0,1.03,1081.0,0.006,0.043,,,,,,34.0,36.2,1254.0,36.8,1555.0,,,,,,,1192590.561904762,,,,,,,,,11650000,58250.0,770091.6916983469
3489,FL Escambia 04-1S-30-0101-011-024,FL Escambia2220 Gloria Cir,P7411,3,Pensacola,FL,32514,Escambia,,N,21.19,184,0.056600000000000004,0.0761,1054.0,0.008,2.435,,"Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Tennis Court, Gated, Breakfast/Coffee Concierge, Grill",2004.0,,2018-08-23,23500000,2.12,,Wood Frame,,,,,,28.0,1.2,915.0,0.008,0.071,102.0,1.23,992.0,0.008,0.078,54.0,1.04,1243.0,0.008,0.07400000000000001,,,,,,39.6,36.4,2018.0,35.9,1994.0,1945.0,S1946,FL Escambia 2220 Gloria Cir,15.0,,0.056600000000000004,1781091.0,14215479.0,2017.0,0.20427155600000002,2.0,124.64,1109013.69,2018-08-23,23500000.0,23500000.0,188000.0,1342061.9649312699
3490,FL Escambia 04-1S-30-0101-011-024,FL Escambia2220 Gloria Cir,P7411,3,Pensacola,FL,32514,Escambia,,N,21.19,184,0.0695,0.0761,1054.0,0.008,2.435,,"Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Tennis Court, Gated, Breakfast/Coffee Concierge, Grill",2004.0,,2018-08-23,23500000,2.12,,Wood Frame,,,,,,28.0,1.2,915.0,0.008,0.071,102.0,1.23,992.0,0.008,0.078,54.0,1.04,1243.0,0.008,0.07400000000000001,,,,,,39.6,36.4,2018.0,35.9,1994.0,1977.0,S1978,FL Escambia 2220 Gloria Cir,15.0,,0.0695,997055.0,10269880.0,2013.0,0.20427155600000002,2.0,100.11,890750.35,2014-09-12,18875000.0,18875000.0,151000.0,1356220.0211061807
3491,FL Volusia 8107-00-00-0080,FL Volusia2300 Graves Ave,P7414,2,Orange City,FL,32763,Volusia,,N,38.4985,525,0.07045000000000001,0.019,,0.0,0.03,,,1966.0,,2011-05-27,6470000,19.89,,Masonry,,,,,,,,,,,4.0,,,,0.0,521.0,,,,0.019,,,,,,44.7,44.6,263.0,44.4,276.0,,,,,,,1539960.375,,,,,,,,,6470000,0.0,354048.2075242101
3492,FL Leon 11-08-58-000-005.0,FL Leon1833 Halstead Blvd,P7415,3,Tallahassee,FL,323093460,Leon,,N,13.57,224,0.07045000000000001,0.04019999999999999,851.0,0.006,1.161,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Grill, On-Site Retail, Wi-Fi",1988.0,,2013-11-15,14078193,14.13,,Wood Frame,,,,,,72.0,1.31,710.0,0.006,0.042,152.0,1.19,917.0,0.006,0.04,,,,,,,,,,,37.2,38.7,987.0,38.9,1202.0,,,,,,,1192590.561904762,,,,,,,,,14078193,84469.158,952012.444201823
3493,FL Volusia 5330-09-00-0040,FL Volusia1400 Hancock Blvd,P7417,2,Daytona Beach,FL,32114,Volusia,,N,15.850999999999999,208,0.07045000000000001,0.057699999999999994,800.0,0.006999999999999999,,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Pool, Property Manager on Site, Tennis Court, Package Service, Racquetball Court, Storage Space, Maintenance on site, Sundeck",1986.0,,2017-03-21,15087500,2.42,,Wood Frame,,,,,,104.0,1.31,700.0,0.006999999999999999,0.057999999999999996,104.0,1.36,900.0,0.006999999999999999,0.057999999999999996,,,,,,,,,,,42.7,42.6,1559.0,42.6,1588.0,,,,,,,1539960.375,,,,,,,,,15087500,105612.49999999999,1020762.5673418764
3494,FL Volusia 7016-01-21-0010,FL Volusia512 Harrison Place Dr,P7419,3,Deland,FL,32724,Volusia,,N,19.9713,228,0.07045000000000001,,1084.0,0.003,1.456,,"Business Center, Clubhouse, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Gated, Basketball Court, Car Wash Area, Gameroom, Grill, Trash Pickup - Curbside, Volleyball Court",2004.0,,2013-10-11,,20.16,,,,,,,,,,,,,140.0,0.72,1015.0,0.003,0.0,56.0,0.74,1145.0,0.003,0.0,32.0,0.74,1279.0,0.003,0.0,39.6,39.5,2033.0,39.4,2223.0,3145.0,S3146,FL Volusia 512 Harrison Place Dr,15.0,,,1094400.0,3925579.0,2012.0,0.275703518,2.0,,,2013-10-11,,3925579.0,11776.737000000001,
3495,FL Leon 11-17-20-007-000.0,FL Leon1767 Hermitage Blvd,P7422,4,Tallahassee,FL,32308,Leon,,N,16.0,242,0.057999999999999996,0.037200000000000004,878.0,0.005,1.281,,"Business Center, Clubhouse, Fitness Center, Picnic Area, Playground, Spa, Tennis Court, Gated, Breakfast/Coffee Concierge, Furnished Units Available, Gameroom, Grill, Media Center/Movie Theatre, Racquetball Court, Storage Space",1996.0,2004.0,2017-08-30,27588000,14.88,,Masonry,,,,,,108.0,1.24,745.0,0.005,0.037000000000000005,110.0,1.44,920.0,0.005,0.036000000000000004,24.0,1.0,1280.0,0.005,0.042,,,,,,40.0,40.7,917.0,40.6,1201.0,3318.0,S3319,FL Leon 1767 Hermitage Blvd,23.0,,0.057999999999999996,2904000.0,17608773.0,2016.0,0.31813877399999996,3.0,124.42,1724250.0,2017-08-30,27588000.0,27588000.0,137940.0,1495297.5903614457
3496,FL Leon 11-17-20-007-000.0,FL Leon1767 Hermitage Blvd,P7422,4,Tallahassee,FL,32308,Leon,,N,16.0,242,0.063,0.037200000000000004,878.0,0.005,1.281,,"Business Center, Clubhouse, Fitness Center, Picnic Area, Playground, Spa, Tennis Court, Gated, Breakfast/Coffee Concierge, Furnished Units Available, Gameroom, Grill, Media Center/Movie Theatre, Racquetball Court, Storage Space",1996.0,2004.0,2017-08-30,27588000,14.88,,Masonry,,,,,,108.0,1.24,745.0,0.005,0.037000000000000005,110.0,1.44,920.0,0.005,0.036000000000000004,24.0,1.0,1280.0,0.005,0.042,,,,,,40.0,40.7,917.0,40.6,1201.0,3366.0,S3367,FL Leon 1767 Hermitage Blvd,23.0,,0.063,3267000.0,25709017.0,2011.0,0.31813877399999996,3.0,98.09,1359375.0,2011-09-21,21750000.0,21750000.0,108750.0,1216535.3656003324
3497,FL Leon 21-27-20-006-000.0,FL Leon1111 High Rd,P7423,3,Tallahassee,FL,323041852,Leon,,N,7.74,136,0.0676,0.3015,1006.0,0.01,1.287,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Furnished Units Available, Package Service, Volleyball Court, Lounge, Maintenance on site, Sundeck",1989.0,2006.0,2017-02-27,11000000,6.82,,Wood Frame,,,,,,,,,,,66.0,1.23,906.0,0.01,0.303,70.0,1.0,1100.0,0.01,0.3,,,,,,27.0,28.0,5658.0,28.7,6702.0,552.0,S553,FL Leon 1111 High Rd,30.0,,0.0676,1020000.0,6560095.0,2016.0,0.40574930200000003,3.0,80.41,1421188.63,2017-02-27,11000000.0,11000000.0,110000.0,976498.2104509661
3498,FL Leon 21-27-20-006-000.0,FL Leon1111 High Rd,P7423,3,Tallahassee,FL,323041852,Leon,,N,7.74,136,0.07045000000000001,0.3015,1006.0,0.01,1.287,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Furnished Units Available, Package Service, Volleyball Court, Lounge, Maintenance on site, Sundeck",1989.0,2006.0,2017-02-27,11000000,6.82,,Wood Frame,,,,,,,,,,,66.0,1.23,906.0,0.01,0.303,70.0,1.0,1100.0,0.01,0.3,,,,,,27.0,28.0,5658.0,28.7,6702.0,903.0,S904,FL Leon 1111 High Rd,30.0,,,1192590.561904762,8252303.0,2008.0,0.40574930200000003,3.0,,,2010-05-20,,11000000,110000.0,1000259.8352380955
3499,FL Leon 21-27-20-018-000.0,FL Leon1327 High Rd,P7424,3,Tallahassee,FL,32304,Leon,,N,10.49,134,0.0821,0.0746,1107.0,0.009000000000000001,1.3430000000000002,,"24 Hour Access, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Playground, Sauna, Tennis Court, Gameroom, Pet Play Area, Wi-Fi, Online Services",1975.0,2014.0,2015-03-26,6800000,7.01,,Wood Frame,,,,,,50.0,0.97,822.0,0.009000000000000001,0.08,52.0,0.95,1172.0,0.009000000000000001,0.077,32.0,1.36,1445.0,0.009000000000000001,0.063,,,,,,27.3,28.3,5533.0,28.9,6572.0,634.0,S635,FL Leon 1327 High Rd,44.0,,0.0821,536000.0,4050179.0,2014.0,0.299187647,2.0,49.74,648236.42,2015-03-26,6800000.0,6800000.0,61200.00000000001,561161.5733736763
3500,FL Leon 21-27-20-018-000.0,FL Leon1327 High Rd,P7424,3,Tallahassee,FL,32304,Leon,,N,10.49,134,0.0786,0.0746,1107.0,0.009000000000000001,1.3430000000000002,,"24 Hour Access, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Playground, Sauna, Tennis Court, Gameroom, Pet Play Area, Wi-Fi, Online Services",1975.0,2014.0,2015-03-26,6800000,7.01,,Wood Frame,,,,,,50.0,0.97,822.0,0.009000000000000001,0.08,52.0,0.95,1172.0,0.009000000000000001,0.077,32.0,1.36,1445.0,0.009000000000000001,0.063,,,,,,27.3,28.3,5533.0,28.9,6572.0,686.0,S687,FL Leon 1327 High Rd,44.0,,0.0786,1340000.0,6781828.0,2012.0,0.299187647,2.0,38.04,495710.2,2013-10-21,5200000.0,5200000.0,46800.00000000001,331828.91722498386
3501,FL Escambia 21-2S-31-1312-002-001,FL Escambia7680 Highway 98,P7426,3,Pensacola,FL,32506,Escambia,,N,24.09,224,0.0661,0.0179,980.0,0.004,,,"Clubhouse, Playground, Property Manager on Site, Furnished Units Available, Package Service, Volleyball Court, Storage Space, Maintenance on site, Sundeck",1997.0,2004.0,2017-01-25,19900000,2.12,,Wood Frame,,,,,,,,,,,224.0,0.99,980.0,0.004,0.018000000000000002,,,,,,,,,,,36.5,35.7,1656.0,36.4,1751.0,2879.0,S2880,FL Escambia 7680 Highway 98,22.0,,0.0661,818895.0,11497533.0,2016.0,0.197343142,2.0,96.1,826068.91,2017-01-25,19900000.0,19900000.0,79600.0,1289606.5578861625
3502,FL Escambia 21-2S-31-1312-002-001,FL Escambia7680 Highway 98,P7426,3,Pensacola,FL,32506,Escambia,,N,24.09,224,0.065,0.0179,980.0,0.004,,,"Clubhouse, Playground, Property Manager on Site, Furnished Units Available, Package Service, Volleyball Court, Storage Space, Maintenance on site, Sundeck",1997.0,2004.0,2017-01-25,19900000,2.12,,Wood Frame,,,,,,,,,,,224.0,0.99,980.0,0.004,0.018000000000000002,,,,,,,,,,,36.5,35.7,1656.0,36.4,1751.0,2930.0,S2931,FL Escambia 7680 Highway 98,22.0,,0.065,525801.0754716981,8247893.0,2013.0,0.197343142,2.0,72.87,626401.0,2014-11-20,15090000.0,15090000.0,60360.0,967922.1363347314
3503,FL Escambia 21-2S-31-1312-002-001,FL Escambia7680 Highway 98,P7426,3,Pensacola,FL,32506,Escambia,,N,24.09,224,0.07045000000000001,0.0179,980.0,0.004,,,"Clubhouse, Playground, Property Manager on Site, Furnished Units Available, Package Service, Volleyball Court, Storage Space, Maintenance on site, Sundeck",1997.0,2004.0,2017-01-25,19900000,2.12,,Wood Frame,,,,,,,,,,,224.0,0.99,980.0,0.004,0.018000000000000002,,,,,,,,,,,36.5,35.7,1656.0,36.4,1751.0,3154.0,S3155,FL Escambia 7680 Highway 98,22.0,,,818895.0,11497533.0,2016.0,0.197343142,2.0,,,2017-01-25,,19900000,79600.0,1374474.7655534062
3504,FL Escambia 21-2S-31-1404-000-000,FL Escambia6501 Highway 98,P7427,2,Pensacola,FL,325065919,Escambia,,N,8.43,144,0.061799999999999994,0.0417,877.0,0.005,2.049,,"24 Hour Access, Laundry Facilities, Picnic Area, Playground, Pool, Property Manager on Site, Basketball Court, Maintenance on site",1985.0,,2018-11-07,11400000,2.12,,Wood Frame,,,,,,64.0,1.25,704.0,0.006,0.047,80.0,0.93,1015.0,0.005,0.038,,,,,,,,,,,34.7,34.2,2024.0,35.1,2160.0,1084.0,S1085,FL Escambia 6501 Highway 98,34.0,,0.061799999999999994,375745.0,6168265.0,2017.0,0.33711500200000005,2.0,92.09,1352313.17,2018-11-07,11400000.0,11400000.0,57000.0,714621.2657831575
3505,FL Escambia 21-2S-31-1404-000-000,FL Escambia6501 Highway 98,P7427,2,Pensacola,FL,325065919,Escambia,,N,8.43,144,0.0855,0.0417,877.0,0.005,2.049,,"24 Hour Access, Laundry Facilities, Picnic Area, Playground, Pool, Property Manager on Site, Basketball Court, Maintenance on site",1985.0,,2018-11-07,11400000,2.12,,Wood Frame,,,,,,64.0,1.25,704.0,0.006,0.047,80.0,0.93,1015.0,0.005,0.038,,,,,,,,,,,34.7,34.2,2024.0,35.1,2160.0,1145.0,S1146,FL Escambia 6501 Highway 98,34.0,,0.0855,525801.0754716981,,,0.33711500200000005,2.0,71.89,1055753.26,2017-03-31,8900000.0,8900000.0,44500.0,751120.4821529477
3506,FL Leon 41-11-20-024-000.0,FL Leon2500 Holton St,P7429,2,Tallahassee,FL,323106274,Leon,,N,8.07,100,0.07045000000000001,0.14,914.0,0.01,2.2,,"Laundry Facilities, Playground, Property Manager on Site, Pet Play Area, Walking/Biking Trails, Storage Space, Public Transportation",1969.0,,2018-07-31,3150000,5.15,,Reinforced Concrete,,,,,,,,,,,36.0,0.88,850.0,0.01,0.139,64.0,0.92,950.0,0.01,0.141,,,,,,30.0,31.7,2740.0,32.0,3819.0,282.0,S283,FL Leon 2500 Holton St,50.0,,,500001.0,2575038.0,2017.0,0.356135625,2.0,25.16,390334.57,2018-07-31,3150000.0,3150000.0,31500.0,219664.65645348842
3507,FL Leon 41-11-20-024-000.0,FL Leon2500 Holton St,P7429,2,Tallahassee,FL,323106274,Leon,,N,8.07,100,0.08380000000000001,0.14,914.0,0.01,2.2,,"Laundry Facilities, Playground, Property Manager on Site, Pet Play Area, Walking/Biking Trails, Storage Space, Public Transportation",1969.0,,2018-07-31,3150000,5.15,,Reinforced Concrete,,,,,,,,,,,36.0,0.88,850.0,0.01,0.139,64.0,0.92,950.0,0.01,0.141,,,,,,30.0,31.7,2740.0,32.0,3819.0,306.0,S307,FL Leon 2500 Holton St,50.0,,0.08380000000000001,500001.0,2317699.0,2016.0,0.356135625,2.0,21.57,334572.49,2016-11-29,2700000.0,2700000.0,27000.0,217002.92581395354
3508,FL Leon 41-11-20-026-000.0,FL Leon2502 Holton St,P7430,2,Tallahassee,FL,323106273,Leon,,N,12.37,100,0.07045000000000001,0.05,928.0,0.006999999999999999,2.3,,,1969.0,,2018-01-12,,5.18,,Masonry,,,,,,,,,,,36.0,0.98,800.0,0.009000000000000001,0.083,64.0,0.91,1000.0,0.005,0.031,,,,,,30.3,32.0,2854.0,32.3,3887.0,451.0,S452,FL Leon 2502 Holton St,50.0,,,400000.0,4141540.0,2017.0,0.162943525,2.0,,,2018-01-12,,4141540.0,28990.779999999995,279614.6246852632
3509,FL Volusia 8012-00-00-0234,FL Volusia1112 Integra Landings Dr,P7435,4,Orange City,FL,32763,Volusia,,N,,270,0.07045000000000001,0.0519,1058.0,0.0,,,"Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Spa, Gated, Tanning Salon, Car Wash Area, Grill, Lounge",2008.0,,2016-08-12,34185000,17.77,,,,,,,,94.0,1.29,866.0,0.0,0.053,140.0,1.16,1126.0,0.0,0.05,36.0,1.13,1292.0,0.0,0.055999999999999994,,,,,,45.5,44.0,468.0,43.7,492.0,,,,,,,1539960.375,,,,,,,,,34185000,0.0,2425738.8899707315
3510,FL Volusia 4232-00-00-0010,FL Volusia100 Integra Shores Dr,P7437,3,Daytona Beach,FL,32117,Volusia,,N,21.296999999999997,288,0.07045000000000001,0.0208,987.0,0.0,,,"Business Center, Clubhouse, Fitness Center, Picnic Area, Gated, Tanning Salon, Car Wash Area, Gameroom, Grill, Pet Play Area, Wi-Fi, Pet Care",2009.0,,2012-11-28,32200000,7.24,,Masonry,,,,,,100.0,1.46,813.0,0.0,0.02,160.0,1.29,1058.0,0.0,0.019,28.0,1.39,1209.0,0.0,0.036000000000000004,,,,,,43.9,45.2,364.0,45.1,392.0,,,,,,,1539960.375,,,,,,,,,32200000,0.0,2205882.140095231
3511,FL Leon 21-34-51-000-158.0,FL Leon 1832-1834 Jackson Bluff Rd,P7439,2,Tallahassee,FL,323044161,Leon,,N,3.63,162,0.07045000000000001,0.5309,1080.0,0.01,3.0860000000000003,,"Business Center, Clubhouse, Property Manager on Site, Furnished Units Available, Package Service, Storage Space, Health Club Discount, Maintenance on site, Sundeck",1968.0,2019.0,2017-11-20,8100000,6.17,,Masonry,,,,,,34.0,0.99,888.0,0.01,0.529,92.0,1.05,1102.0,0.01,0.5329999999999999,23.0,1.44,939.0,0.01,0.522,13.0,1.47,1186.0,0.01,0.539,23.9,25.9,5703.0,27.0,6838.0,1278.0,S1279,FL Leon 1832 Jackson Bluff Rd,51.0,,,690000.0,4131495.0,2011.0,0.950228305,2.0,33.28,1377410.47,2012-11-14,5000000.0,5000000.0,50000.0,654790.0234491582
