,SCAPN,SCSitus_NumNam,PropID,Star_rating,City,State,Zip,County,For_sale_price,For_sale_status,Land_area,Num_units,Cap_rate,Vacancy_%,Avg_unit_sqft,Avg_Concession_%,Parking_per_unit,Days_on_mkt,Amenities,Year_built,Year_reno,Last_sale_date,Last_sale_price,Transit_dist_mile,Transit_walk_time_min,Const_material,Num_studio,Studio_rent_sqft,Studio_avg_sqft,Studio_concession_%,Studio_vacancy_%,Num_1_bed,1_bed_rent_sqft,1_bed_avg_sqft,1_bed_concession_%,1_bed_vacancy_%,Num_2_bed,2_bed_rent_sqft,2_bed_avg_sqft,2_bed_concession_%,2_bed_vacancy_%,Num_3_bed,3_bed_rent_sqft,3_bed_avg_sqft,3_bed_concession_%,3_bed_vacancy_%,Num_4_bed,4_bed_rent_sqft,4_bed_avg_sqft,4_bed_concession_%,4_bed_vacancy_%,2010_Avg_age,2019_Avg_age,2019_Pop_25_39,2024_Avg_age,2024_Pop_25_39
613,NC Wake 1706.19-60-8216-000,NC Wake104 Dartmouth Rd,P8756,4,Raleigh,NC,276095844,Wake,,N,1.38,171,,8.19,770.0,0.0,0.006,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Gated, Dry Cleaning Service, Grill, Recycling, Smoke Free, Storage Space, Bicycle Storage, Lounge, Pet Washing Station",2016.0,,10/19/17,"43,875,000",13.87,,Reinforced Concrete,,,,,,119.0,2.15,615.0,0.0,7.6,48.0,1.91,1072.0,0.0,8.3,4.0,2.02,1771.0,0.0,25.0,,,,,,43.1,43.3,1807.0,43.7,1963.0
614,NC Mecklenburg 043-091-04,NC Mecklenburg3911 David Cox Rd,P8757,3,Charlotte,NC,282698960,Mecklenburg,,N,12.3852,144,,,555.0,0.0,,,,2019.0,,,,16.82,,,144.0,,555.0,,,,,,,,,,,,,,,,,,,,,,,33.7,35.1,3251.0,36.3,3058.0
615,NC Mecklenburg 083-068-09,NC Mecklenburg2715 Davidson St,P8758,4,Charlotte,NC,28205,Mecklenburg,,N,1.6440000000000001,147,,,,0.0,,,,2019.0,,,,10.21,,,,,,,,147.0,,,,,,,,,,,,,,,,,,,,34.8,36.0,3990.0,37.3,3726.0
616,NC Mecklenburg 083-078-01,NC Mecklenburg2901 Davidson St,P8759,4,Charlotte,NC,28205,Mecklenburg,,N,8.0227,166,,4.82,1102.0,0.6,0.904,,"Controlled Access, Clubhouse, Courtyard, Day Care, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Gated, Grill, Media Center/Movie Theatre, Pet Play Area, Planned Social Activities, Recycling",1904.0,2002.0,06/30/16,,10.4,,Masonry,,,,,,120.0,1.23,1082.0,0.6,5.0,46.0,1.52,1149.0,0.6,4.4,,,,,,,,,,,34.8,35.9,3658.0,37.2,3434.0
617,NC Mecklenburg 003-211-81,NC Mecklenburg455 Davidson Gateway Dr,P8760,4,Davidson,NC,280365511,Mecklenburg,,N,10.03,185,,3.24,940.0,0.0,2.265,,"Business Center, Clubhouse, Fitness Center, Picnic Area, Property Manager on Site, Breakfast/Coffee Concierge, Grill, Package Service, Wi-Fi, Maintenance on site",2003.0,,,,27.03,,Wood Frame,,,,,,93.0,1.58,733.0,0.0,3.2,82.0,1.29,1124.0,0.0,3.7,10.0,1.26,1350.0,0.0,0.0,,,,,,38.3,39.4,1686.0,40.1,1700.0
618,NC Buncombe 9655-14-6292-00000,NC Buncombe5000 Davis Grey Dr,P8761,4,Asheville,NC,288032104,Buncombe,,N,,149,,2.68,975.0,0.5,0.8390000000000001,,"Business Center, Clubhouse, Fitness Center, Picnic Area, Playground, Pool, Property Manager on Site, Spa, Tanning Salon, Breakfast/Coffee Concierge, Recycling, Lounge",2015.0,,,,5.42,,Wood Frame,,,,,,70.0,1.32,775.0,0.5,2.9,63.0,1.16,1122.0,0.5,3.2,16.0,1.2,1267.0,0.5,0.0,,,,,,45.5,43.8,1506.0,43.1,1435.0
619,NC Wayne 3508261084,NC Wayne2300 Day Cir,P8762,3,Goldsboro,NC,275307358,Wayne,,N,15.59,160,,7.5,,0.0,,,,1972.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.8,39.2,272.0,40.0,221.0
620,NC Durham 117672,NC Durham1102 Dayton St,P8763,1,Durham,NC,27701,Durham,,N,,150,,33.33,717.0,1.0,0.9329999999999999,,,1960.0,,,,13.34,,Masonry,,,,,,50.0,0.76,600.0,1.0,42.0,75.0,0.68,750.0,1.0,28.0,25.0,0.67,850.0,1.0,32.0,,,,,,34.9,37.0,2296.0,37.5,2533.0
621,NC Mecklenburg 169-212-25,NC Mecklenburg640 DeAnna Ln,P8764,2,Charlotte,NC,28217,Mecklenburg,,N,18.71,161,,,1107.0,0.2,0.0,,"Laundry Facilities, Playground",1972.0,,,,7.6,,Masonry,,,,,,36.0,0.86,877.0,0.2,0.0,89.0,0.77,1115.0,0.2,0.0,36.0,0.74,1317.0,0.2,0.0,,,,,,30.2,33.0,5485.0,34.6,5253.0
622,NC Durham 171833,NC Durham 3700-3800 Dearborn Dr,P8765,2,Durham,NC,27704,Durham,,N,,172,,,,0.0,1.5119999999999998,,,1970.0,,,,16.4,,Masonry,,,,,,,,,,,43.0,,,,0.0,43.0,,,,0.0,43.0,,,,0.0,34.5,36.2,2074.0,36.7,2255.0
623,NC Wake 0786.11-65-4315-000,NC Wake 4001-4117 Deep Hollow Dr,P8766,2,Raleigh,NC,276123042,Wake,,N,18.22,176,,3.98,903.0,0.6,2.364,,"Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Tennis Court, Basketball Court, Grill, Pet Play Area, Planned Social Activities",1974.0,,03/27/18,"13,800,000",7.44,,Wood Frame,,,,,,68.0,1.06,724.0,0.6,4.4,76.0,1.01,959.0,0.6,4.0,32.0,0.88,1150.0,0.6,3.1,,,,,,33.9,35.2,2996.0,36.4,2532.0
624,NC Alamance 163584,NC Alamance600 Deerfield Trace,P8767,3,Mebane,NC,27302,Alamance,,N,12.0,144,,,919.0,0.1,2.083,,"24 Hour Access, Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Breakfast/Coffee Concierge",1998.0,,05/05/16,"11,225,000",,,Wood Frame,,,,,,54.0,1.06,719.0,0.0,0.0,54.0,0.83,985.0,0.0,0.0,36.0,0.79,1118.0,0.2,0.0,,,,,,33.8,35.9,829.0,37.5,928.0
625,NC Mecklenburg 103-241-08,NC Mecklenburg6000 Delta Crossing Ln,P8768,3,Charlotte,NC,28212,Mecklenburg,,N,22.6217,178,,3.37,896.0,0.0,1.8880000000000001,,"24 Hour Access, Business Center, Clubhouse, Fitness Center, Playground, Property Manager on Site, Wi-Fi",1989.0,,12/07/15,"12,766,000",15.86,,Wood Frame,,,,,,80.0,1.23,710.0,2.4,2.5,72.0,1.12,960.0,0.0,4.2,26.0,1.04,1289.0,0.0,3.9,,,,,,31.4,32.9,4748.0,34.3,4657.0
626,NC Cleveland 57705,NC Cleveland121 Delta Park Dr,P8769,3,Shelby,NC,281503575,Cleveland,,N,10.1928,144,,,961.0,0.3,1.944,,"Clubhouse, Fitness Center, Property Manager on Site, Maintenance on site",2006.0,,,,,,Masonry,,,,,,48.0,0.78,738.0,0.2,0.0,72.0,0.72,946.0,0.3,0.0,24.0,0.57,1452.0,0.3,0.0,,,,,,42.9,42.8,357.0,43.2,375.0
627,NC New Hanover R05506-001-025-000,NC New Hanover109 Discovery Pl,P8770,4,Wilmington,NC,28403,New Hanover,,N,54.4599,168,,,1334.0,0.2,2.4290000000000003,,"Courtyard, Fitness Center, Property Manager on Site, Tanning Salon, Furnished Units Available, Grill, Volleyball Court",2014.0,,01/21/15,"34,000,000",8.06,,Wood Frame,,,,,,,,,,,30.0,1.55,985.0,0.3,0.0,68.0,1.66,1289.0,0.2,0.0,70.0,1.79,1526.0,0.2,0.0,31.2,32.3,4811.0,33.1,4902.0
628,NC Mecklenburg 121-033-04,NC Mecklenburg335 Doggett St,P8771,4,Charlotte,NC,28203,Mecklenburg,,N,2.184,164,,11.59,915.0,1.0,1.524,,"Controlled Access, Clubhouse, Courtyard, Fitness Center, Grill, Media Center/Movie Theatre, Recycling, Trash Pickup - Door to Door, Confere Rooms, Elevator, Online Services",2013.0,,05/01/18,"34,700,000",0.28,6.0,Masonry,26.0,1.97,629.0,1.0,11.5,54.0,1.77,763.0,1.0,11.1,52.0,1.76,1054.0,1.0,11.5,32.0,1.81,1177.0,1.0,12.5,,,,,,35.2,35.8,5844.0,37.0,5098.0
629,NC Wake 0773.14-43-2717-000,NC Wake1248 Donaldson Dr,P8772,3,Cary,NC,27511    ,Wake,,N,15.86,183,,1.64,1162.0,0.3,2.24,,"Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Tennis Court, Basketball Court, Laundry Service, Package Service, Pet Play Area, Planned Social Activities",1971.0,,08/29/16,"18,999,975",12.14,,Wood Frame,2.0,1.07,900.0,0.3,0.0,1.0,1.21,800.0,0.3,0.0,120.0,0.99,1100.0,0.3,1.7,60.0,1.0,1300.0,0.4,1.7,,,,,,35.0,36.7,2507.0,37.9,2370.0
630,NC Mecklenburg 147-031-02,NC Mecklenburg 2313-2725 Dorchester Pl,P8773,3,Charlotte,NC,282091130,Mecklenburg,,N,13.0505,160,,6.88,1063.0,0.8,1.719,,"Playground, Storage Space",1968.0,,,,0.86,17.0,Masonry,,,,,,34.0,1.41,751.0,0.8,5.9,102.0,1.22,1084.0,0.8,6.9,24.0,0.98,1413.0,0.8,8.3,,,,,,34.9,35.6,5120.0,36.8,4431.0
631,NC Cumberland 0446-48-8529,NC Cumberland708 Duggins Way,P8774,4,Fayetteville,NC,283126153,Cumberland,,N,4.54,156,,0.64,966.0,0.3,,,"Business Center, Clubhouse, Laundry Facilities, Playground, Storage Space",2008.0,,,,6.66,,,,,,,,,,,,,95.0,0.39,880.0,0.3,1.1,61.0,0.45,1100.0,0.3,0.0,,,,,,37.2,38.2,710.0,38.9,804.0
632,NC Durham 114865,NC Durham807 Duke St,P8775,2,Durham,NC,27701    ,Durham,,N,3.3,177,,24.29,665.0,1.0,0.395,,,1977.0,,,,14.49,,Reinforced Concrete,100.0,1.15,600.0,1.0,24.0,77.0,1.09,750.0,1.0,24.7,,,,,,,,,,,,,,,,33.1,36.1,3795.0,37.0,3869.0
633,NC Alamance 127671,NC Alamance1717 Durham St,P8776,2,Burlington,NC,27217,Alamance,,N,60.47,168,,4.17,,0.0,0.006,,,,,07/31/12,"2,300,000",35.85,,Wood Frame,,,,,,,,,,,,,,,,,,,,,,,,,,34.8,36.4,1071.0,37.3,1154.0
634,NC Cumberland 0425-48-7992,NC Cumberland2909 Dwelle Dr,P8777,2,Fayetteville,NC,283063220,Cumberland,,N,,150,,8.0,996.0,0.0,,,,,,,,2.72,,,,,,,,60.0,,751.0,,8.3,60.0,,1079.0,,8.3,30.0,,1320.0,,6.7,,,,,,35.6,37.1,1248.0,37.9,1336.0
635,NC Pitt 05954,NC Pitt204 Eastbrook Dr,P8778,3,Greenville,NC,278584212,Pitt,,N,21.51,180,,3.89,949.0,0.5,,,"24 Hour Access, Laundry Facilities, Property Manager on Site, Planned Social Activities",1972.0,,,,7.95,,,,,,,,,,,,,135.0,0.69,916.0,0.5,3.7,45.0,0.71,1050.0,0.5,4.4,,,,,,31.0,31.8,3225.0,32.3,3583.0
636,NC Mecklenburg 101-052-22,NC Mecklenburg1905 Eastway Dr,P8779,2,Charlotte,NC,282055058,Mecklenburg,,N,11.514000000000001,150,,2.0,1032.0,0.4,2.08,,Laundry Facilities,1968.0,,12/15/06,"5,100,000",13.81,,,,,,,,22.0,0.77,850.0,0.6,4.6,106.0,0.74,1025.0,0.3,0.9,22.0,0.69,1250.0,0.6,4.6,,,,,,35.3,35.7,3064.0,36.6,2956.0
637,NC New Hanover R07006-002-001-000,NC New Hanover4114 Echo Farms Blvd,P8780,4,Wilmington,NC,284127350,New Hanover,,N,,176,,,,0.0,,,Clubhouse,2020.0,,,,13.94,,,,,,,,56.0,,,,,98.0,,,,,22.0,,,,,,,,,,42.1,42.6,1307.0,42.6,1335.0
638,NC Forsyth 6825-45-7328,NC Forsyth111 Edgeway Dr,P8781,4,Winston-Salem,NC,27104,Forsyth,,N,6.3,170,,14.71,1084.0,0.6,1.765,,"Business Center, Fitness Center, Property Manager on Site, Gated, Furnished Units Available, Grill, Lounge, Maintenance on site, Sundeck",2015.0,,08/31/15,"35,400,000",26.32,,Wood Frame,,,,,,60.0,1.72,812.0,1.0,15.0,110.0,1.37,1232.0,1.0,14.6,,,,,,,,,,,37.5,38.6,2348.0,39.8,2040.0
639,NC Guilford 0041745,NC Guilford307 Edwards Rd,P8782,2,Greensboro,NC,27410,Guilford,,N,11.7348,160,,1.25,1043.0,0.3,0.063,,"24 Hour Access, Laundry Facilities",1973.0,,04/06/18,,7.96,,Wood Frame,,,,,,40.0,1.04,722.0,0.3,0.0,104.0,0.77,1131.0,0.3,1.0,16.0,0.76,1278.0,0.7,6.3,,,,,,37.7,38.2,2019.0,38.8,1877.0
640,NC Mecklenburg 173-325-08,NC Mecklenburg2123 El Verano Cir,P8783,3,Charlotte,NC,28210,Mecklenburg,,N,12.8829,144,,0.69,842.0,0.0,1.5,,"Fitness Center, Laundry Facilities, Playground, Grill, Pet Play Area",1984.0,,11/27/18,"14,625,000",10.0,,Masonry,,,,,,56.0,1.08,750.0,0.0,1.8,88.0,1.0,900.0,0.0,0.0,,,,,,,,,,,32.9,34.3,3748.0,35.6,3386.0
641,NC Guilford 0172077,NC Guilford701 Elm St,P8784,2,High Point,NC,27260    ,Guilford,,N,2.4047,150,,5.33,,0.0,0.667,,"Laundry Facilities, Security System, Planned Social Activities, Lounge",1977.0,,,,16.72,,Reinforced Concrete,60.0,,,,5.0,80.0,,,,5.0,10.0,,,,10.0,,,,,,,,,,,33.2,35.7,1950.0,36.8,2090.0
642,NC Guilford 0051502,NC Guilford3607 Elm Eugene St,P8785,2,Greensboro,NC,274067411,Guilford,,N,29.1,163,,5.52,,0.0,,,,,,,,18.23,,,,,,,,163.0,,,,5.5,,,,,,,,,,,,,,,,33.8,35.8,1720.0,36.8,1747.0
643,NC Mecklenburg 051-083-35,NC Mecklenburg625 Eltham Rd,P8786,4,Charlotte,NC,28262,Mecklenburg,,N,,185,,3.24,1066.0,4.9,,,"Business Center, Fitness Center, Grill, Pet Play Area",2018.0,,,,21.01,,,,,,,,62.0,1.35,759.0,0.6,1.6,93.0,1.23,1147.0,8.3,3.2,30.0,1.09,1447.0,1.1,6.7,,,,,,30.6,33.0,1803.0,34.6,1721.0
644,NC Orange 9789551528,NC Orange700 Estes Dr,P8787,4,Chapel Hill,NC,275142402,Orange,,N,6.5158,152,,,885.0,0.0,0.6509999999999999,,,2019.0,,,,19.53,,,,,,,,51.0,,654.0,,,51.0,,906.0,,,50.0,,1100.0,,,,,,,,36.5,38.3,878.0,38.5,973.0
645,NC Wake 0782.07-79-0475-000,NC Wake1909 Eyrie Ct,P8788,3,Raleigh,NC,276063472,Wake,,N,13.75,136,,1.47,1098.0,0.0,1.7209999999999999,,"Business Center, Clubhouse, Fitness Center, Tennis Court, Grill, Pet Play Area, Walking/Biking Trails, Maintenance on site",1985.0,,03/26/15,"13,200,000",13.95,,Wood Frame,,,,,,72.0,0.99,926.0,0.0,1.4,64.0,0.95,1292.0,0.0,1.6,,,,,,,,,,,28.3,29.7,4925.0,31.0,4284.0
646,NC Mecklenburg 171-252-15,NC Mecklenburg5800 Fairview Rd,P8789,2,Charlotte,NC,282094610,Mecklenburg,,N,3.98,163,,6.13,413.0,0.7,0.613,,,1977.0,,12/29/11,,9.2,,Masonry,133.0,1.63,389.0,0.7,6.0,30.0,1.23,517.0,0.7,6.7,,,,,,,,,,,,,,,,43.9,42.4,2032.0,42.4,2035.0
647,NC Guilford 0107825,NC Guilford1010 Fairway Village,P8790,3,Whitsett,NC,273779716,Guilford,,N,19.5424,144,,15.28,1080.0,1.7,,,"Clubhouse, Fitness Center, Pool, Grill, Package Service",2018.0,,,,22.79,,,,,,,,60.0,1.03,872.0,4.7,15.0,72.0,0.89,1205.0,0.0,15.3,12.0,0.96,1372.0,0.0,16.7,,,,,,40.0,41.5,341.0,42.3,334.0
648,NC Lee 9633-90-8741-00,NC Lee901 Falls Park Dr,P8791,4,Sanford,NC,273308302,Lee,,N,13.78,144,,,1142.0,0.3,2.0140000000000002,,"24 Hour Access, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Security System, Car Wash Area, Grill, Trash Pickup - Curbside",2006.0,,10/12/16,,,,Wood Frame,,,,,,48.0,0.71,959.0,0.2,0.0,68.0,0.67,1155.0,0.3,0.0,28.0,0.63,1426.0,0.3,0.0,,,,,,38.9,39.3,658.0,39.9,633.0
649,NC Forsyth 6844-80-7949,NC Forsyth2221 Fanning Rd,P8792,2,Winston-Salem,NC,27107,Forsyth,,N,24.0629,151,,4.64,1152.0,0.6,,,,2000.0,,12/09/11,"4,900,000",24.01,,Metal,,,,,,,,,,,,,,0.0,,151.0,0.7,1152.0,0.6,4.6,,,,,,29.0,31.9,1133.0,33.5,1129.0
650,NC Wake 0689.04-50-7590-000,NC Wake9408 Fayetteville Rd,P8793,3,Raleigh,NC,276038872,Wake,,N,,177,,,,0.0,,,,2020.0,,,,24.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9,36.7,526.0,38.1,546.0
651,NC Randolph 7763-13-3665,NC Randolph2230 Fayetteville St,P8794,3,Asheboro,NC,27203,Randolph,,N,24.07,184,,2.17,773.0,0.4,1.087,,"Fitness Center, Picnic Area, Playground, Pool, Property Manager on Site, Security System, Grill",2003.0,,,,33.02,,Wood Frame,,,,,,104.0,0.94,636.0,0.4,1.9,80.0,0.78,951.0,0.4,2.5,,,,,,,,,,,31.3,33.8,449.0,35.4,424.0
652,NC Forsyth 6843-78-0221,NC Forsyth2180 Fiddlers Ct,P8795,3,Winston-Salem,NC,271076363,Forsyth,,N,13.85,160,,4.38,893.0,0.6,1.375,,"Laundry Facilities, Playground, Property Manager on Site",1976.0,2008.0,08/18/17,"6,100,000",22.99,,Wood Frame,,,,,,74.0,0.8,750.0,0.5,4.1,72.0,0.7,1000.0,0.5,4.2,14.0,0.72,1100.0,0.8,7.1,,,,,,30.0,32.5,963.0,34.1,972.0
653,NC Mecklenburg 133-041-21,NC Mecklenburg5230 Firelight Ln,P8796,2,Charlotte,NC,282122273,Mecklenburg,,N,12.44,144,,2.08,1080.0,0.4,1.819,,"24 Hour Access, Clubhouse, Fitness Center, Property Manager on Site, Tennis Court, Basketball Court, Package Service, Racquetball Court, Volleyball Court",2002.0,,,,13.47,,Wood Frame,,,,,,,,,,,144.0,0.94,1080.0,0.4,2.1,,,,,,,,,,,33.5,34.2,4249.0,35.4,4014.0
654,NC Gaston 106216,NC Gaston300 Firestone St,P8797,4,Gastonia,NC,280522018,Gaston,,N,10.8967,189,,4.76,1108.0,2.3,1.3230000000000002,,"Fitness Center, Laundry Facilities, Property Manager on Site, Gated, Guest Apartment, Package Service, Storage Space, Elevator, Lounge, Maintenance on site, Sundeck",1904.0,2014.0,08/27/18,,18.36,,Masonry,,,,,,44.0,1.22,947.0,8.3,4.6,137.0,1.07,1138.0,0.6,4.4,8.0,1.25,1477.0,1.0,12.5,,,,,,37.1,37.9,1692.0,38.8,1730.0
655,NC Lee 9661-29-8271-00,NC Lee165 Firethorn Ln,P8798,3,Sanford,NC,273328438,Lee,,N,39.93,165,,2.42,1000.0,0.4,,,,,,03/19/13,,,,,,,,,,,,,,,,,,,,165.0,0.88,1000.0,0.4,2.4,,,,,,39.9,41.1,71.0,41.6,72.0
656,NC Guilford 0067369,NC Guilford 3504-3506 Flint St,P8799,4,Greensboro,NC,274053488,Guilford,,N,7.0,173,,5.2,855.0,0.6,,,,1987.0,,,,12.44,,,,,,,,85.0,4.67,566.0,0.6,4.7,88.0,4.1,1135.0,0.6,5.7,,,,,,,,,,,37.1,37.1,1842.0,37.5,1867.0
657,NC Mecklenburg 051-061-10,NC Mecklenburg901 Forty Niner Ave,P8800,4,Charlotte,NC,282628144,Mecklenburg,,N,12.6,158,,6.96,1295.0,0.8,3.576,,"Business Center, Controlled Access, Fitness Center, Spa, Tennis Court, Gated, Tanning Salon, Basketball Court, Breakfast/Coffee Concierge, Furnished Units Available, Gameroom, Media Center/Movie Theatre, Volleyball Court",2000.0,,05/29/18,"17,650,000",19.73,,Wood Frame,,,,,,,,,,,28.0,1.37,903.0,0.8,7.1,,,,,,130.0,1.45,1379.0,0.8,6.9,28.1,30.4,5524.0,32.0,5404.0
658,NC Durham 104939,NC Durham545 Foster St,P8801,4,Durham,NC,27701,Durham,,N,,164,,,1000.0,0.0,,,"Fitness Center, Bicycle Storage, Pet Washing Station",2019.0,,,,15.07,,,164.0,,1000.0,,,,,,,,,,,,,,,,,,,,,,,32.1,35.0,5770.0,36.3,5518.0
659,NC Forsyth 6835-16-4873,NC Forsyth310 Fourth St,P8802,4,Winston-Salem,NC,27101    ,Forsyth,,N,0.29,145,,4.83,918.0,0.0,0.0,,"Controlled Access, Fitness Center, Laundry Facilities, Property Manager on Site, Breakfast/Coffee Concierge, Cabana, Dry Cleaning Service, Furnished Units Available, Media Center/Movie Theatre, Package Service, Planned Social Activities, Recycling",1926.0,,,,23.93,,Reinforced Concrete,1.0,1.53,561.0,0.0,0.0,94.0,1.78,758.0,0.0,7.5,50.0,1.39,1227.0,0.0,0.0,,,,,,,,,,,37.2,38.4,3207.0,39.5,2865.0
660,NC Wake 1717.13-14-8506-000,NC Wake 1001-1019 Fox Hunt Ln,P8803,3,Raleigh,NC,27615    ,Wake,,N,14.49,176,,3.41,1018.0,0.0,1.892,,"Clubhouse, Fenced Lot, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Gated, Pet Play Area, Recycling",1972.0,,,,13.58,,Wood Frame,,,,,,32.0,1.2,810.0,0.0,6.3,120.0,1.05,1030.0,0.0,2.5,24.0,0.99,1305.0,0.0,4.2,,,,,,38.4,39.6,2570.0,40.4,2591.0
661,NC Wake 1712.07-57-5884-000,NC Wake2292 Fox Ridge Manor Rd,P8804,2,Raleigh,NC,276105044,Wake,,N,27.46,164,,2.44,1047.0,0.4,1.994,,"Laundry Facilities, Playground, Property Manager on Site, Basketball Court, Laundry Service, Package Service, Maintenance on site",1972.0,,04/10/19,"16,000,000",18.81,,Wood Frame,,,,,,,,,,,138.0,1.08,1011.0,0.4,2.2,26.0,0.97,1238.0,0.5,3.9,,,,,,33.8,35.5,1839.0,36.4,1976.0
662,NC Mecklenburg 067-103-20,NC Mecklenburg2615 Freedom Dr,P8805,4,Charlotte,NC,282082753,Mecklenburg,,N,,185,,,,0.0,,,,2021.0,,,,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.7,37.9,2406.0,39.1,2614.0
663,NC Buncombe 9648-18-8267-00000,NC Buncombe165 French Broad Ave,P8806,2,Asheville,NC,288013900,Buncombe,,N,1.02,162,,4.94,675.0,0.6,0.247,,,1971.0,,,,14.27,,Masonry,81.0,0.93,600.0,0.6,4.9,81.0,0.82,750.0,0.6,4.9,,,,,,,,,,,,,,,,38.6,41.3,2519.0,42.4,2188.0
664,NC Wake 0785.07-58-1081-000,NC Wake4300 Furman Hall,P8807,3,Raleigh,NC,276124145,Wake,,N,17.11,172,,1.16,868.0,0.0,1.541,,"Clubhouse, Fitness Center, Property Manager on Site, Tennis Court, Guest Apartment, Package Service, Storage Space, Maintenance on site, Sundeck",1986.0,,01/31/08,"13,250,000",9.77,,Wood Frame,,,,,,82.0,1.25,757.0,0.0,1.2,90.0,1.09,969.0,0.0,1.1,,,,,,,,,,,39.4,38.5,1821.0,38.7,1578.0
665,NC Buncombe 9658-31-9287-00000,NC Buncombe15 Future Dr,P8808,3,Asheville,NC,288031249,Buncombe,,N,21.05,180,,1.11,845.0,0.3,1.778,,"24 Hour Access, Clubhouse, Courtyard, Laundry Facilities, Playground, Property Manager on Site, Laundry Service",1975.0,,06/25/18,"8,750,000",12.63,,Wood Frame,,,,,,30.0,0.98,600.0,0.6,6.7,76.0,0.82,890.0,0.3,0.0,54.0,1.01,844.0,0.3,0.0,20.0,0.89,1040.0,0.3,0.0,39.1,40.6,1164.0,41.2,1035.0
666,NC Carteret 6376.13.13.7967000,NC Carteret4005 Galantis Dr,P8809,4,Morehead City,NC,285576236,Carteret,,N,26.1227,168,,,1079.0,0.6,,,"Concierge, Fitness Center, Pool",2018.0,,,,34.86,,Wood Frame,,,,,,48.0,1.23,896.0,0.6,0.0,108.0,1.05,1127.0,0.6,0.0,12.0,0.94,1377.0,0.6,0.0,,,,,,45.1,45.1,840.0,45.3,786.0
667,NC Buncombe 9733-62-4992-00000,NC Buncombe40 Garrison Branch Rd,P8810,4,Weaverville,NC,287879362,Buncombe,,N,,176,,,,0.0,,,,2019.0,,,,22.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,45.7,284.0,46.4,310.0
668,NC Mecklenburg 097-028-08,NC Mecklenburg2320 Ginger Ln,P8811,3,Charlotte,NC,282136517,Mecklenburg,,N,10.14,152,,,864.0,0.3,,,,1973.0,,05/02/18,"10,750,000",14.89,,,,,,,,32.0,1.17,600.0,0.3,0.0,99.0,0.94,900.0,0.3,0.0,21.0,0.82,1100.0,0.3,0.0,,,,,,33.1,35.4,2394.0,36.6,2568.0
669,NC Wake 0763.05-19-1021-000,NC Wake880 Glendale Dr,P8812,2,Cary,NC,27511,Wake,,N,12.5,156,,5.13,992.0,0.6,1.923,,"24 Hour Access, Clubhouse, Laundry Facilities, Playground, Basketball Court, Pet Play Area, Walking/Biking Trails",1973.0,,,,9.44,,Wood Frame,,,,,,53.0,1.02,857.0,0.6,5.7,77.0,0.97,1009.0,0.6,5.2,26.0,0.93,1218.0,0.6,3.9,,,,,,38.4,37.3,4183.0,38.1,4165.0
670,NC Guilford 0053525,NC Guilford1015 Glendale Dr,P8813,3,Greensboro,NC,27406,Guilford,,N,14.75,145,,13.79,733.0,1.0,1.186,,"Clubhouse, Laundry Facilities, Picnic Area, Playground, Pool, Laundry Service",1986.0,,11/16/16,"6,050,000",16.22,,Wood Frame,,,,,,80.0,1.09,630.0,1.0,13.8,65.0,0.94,860.0,1.0,13.9,,,,,,,,,,,34.6,36.4,1225.0,37.4,1251.0
671,NC Wake 1705.17-02-9420-000,NC Wake2600 Glenwood Ave,P8814,4,Raleigh,NC,276081053,Wake,,N,4.9,186,,20.43,1149.0,2.5,0.0,,"Courtyard, Fitness Center, Security System, Gated, Gameroom, Grill, Pet Play Area, Roof Terrace, Bicycle Storage, Car Charging Station, Lounge, Pet Washing Station, Sundeck",2017.0,,,,12.05,,Reinforced Concrete,4.0,2.35,611.0,1.0,25.0,60.0,1.92,926.0,7.2,20.0,111.0,2.04,1233.0,1.0,20.7,11.0,2.01,1717.0,1.0,18.2,,,,,,40.0,41.4,1255.0,42.1,1403.0
672,NC Guilford 0171556,NC Guilford605 Granby Ave,P8815,2,High Point,NC,272606796,Guilford,,N,7.67,136,,5.15,724.0,0.6,0.735,,"Clubhouse, Laundry Facilities, Playground, Property Manager on Site",1972.0,,11/05/18,,15.85,,Wood Frame,,,,,,20.0,1.08,500.0,0.6,5.0,80.0,0.92,700.0,0.6,5.0,36.0,0.82,900.0,0.6,5.6,,,,,,32.0,35.1,3652.0,36.2,3971.0
