rate_id,description,description_data,rate,component_id,component_name,trnx_authorization_1,parent_partner_tier,parent_payout_region,contract_type_final,partner_type,start_date,end_date,standard_rate_only,domestic_ultimate_csn,precedence,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
20099,PSI-Subscription New-Platinum-Hong Kong-Emerging-Indirect VAR,{},0.18,15000,PSI-Subscription New-Platinum-Hong Kong-Emerging-Indirect VAR,Subscription New,Platinum,Hong Kong-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20100,PSI-Subscription New-Reseller-MCO-Emerging-Indirect VAR,{},0.18,15000,PSI-Subscription New-Reseller-MCO-Emerging-Indirect VAR,Subscription New,Reseller,MCO-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20101,PSI-Subscription New-Reseller-Mexico-Emerging-Indirect VAR,{},0.18,15000,PSI-Subscription New-Reseller-Mexico-Emerging-Indirect VAR,Subscription New,Reseller,Mexico-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20102,PSI-Subscription New-Reseller-Brazil-Emerging-Indirect VAR,{},0.18,15000,PSI-Subscription New-Reseller-Brazil-Emerging-Indirect VAR,Subscription New,Reseller,Brazil-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20103,PSI-Subscription New-Reseller-USCanada-Indirect VAR,{},0.18,15000,PSI-Subscription New-Reseller-USCanada-Indirect VAR,Subscription New,Reseller,USCanada,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20104,PSI-Subscription New-Reseller-ANZ-Mature-Indirect VAR,{},0.18,15000,PSI-Subscription New-Reseller-ANZ-Mature-Indirect VAR,Subscription New,Reseller,ANZ-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20105,PSI-Subscription New-Reseller-ASEAN-Emerging-Indirect VAR,{},0.18,15000,PSI-Subscription New-Reseller-ASEAN-Emerging-Indirect VAR,Subscription New,Reseller,ASEAN-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20106,PSI-Subscription New-Reseller-Taiwan-Emerging-Indirect VAR,{},0.18,15000,PSI-Subscription New-Reseller-Taiwan-Emerging-Indirect VAR,Subscription New,Reseller,Taiwan-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20107,PSI-Subscription New-Reseller-India-Emerging-Indirect VAR,{},0.18,15000,PSI-Subscription New-Reseller-India-Emerging-Indirect VAR,Subscription New,Reseller,India-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20108,PSI-Subscription New-Reseller-JPY-Mature-Indirect VAR,{},0.18,15000,PSI-Subscription New-Reseller-JPY-Mature-Indirect VAR,Subscription New,Reseller,JPY-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20109,PSI-Subscription New-Reseller-Korea-Mature-Indirect VAR,{},0.18,15000,PSI-Subscription New-Reseller-Korea-Mature-Indirect VAR,Subscription New,Reseller,Korea-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20110,PSI-Subscription New-Reseller-EMEA_EURO_EFTA_Mature-Indirect VAR,{},0.18,15000,PSI-Subscription New-Reseller-EMEA_EURO_EFTA_Mature-Indirect VAR,Subscription New,Reseller,EMEA_EURO_EFTA_Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20111,PSI-Subscription New-Reseller-EMEA_GBP_EFTA_Mature-Indirect VAR,{},0.18,15000,PSI-Subscription New-Reseller-EMEA_GBP_EFTA_Mature-Indirect VAR,Subscription New,Reseller,EMEA_GBP_EFTA_Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20112,PSI-Subscription New-Reseller-EMEA_USD_MEAMSD-Emerging-Indirect VAR,{},0.18,15000,PSI-Subscription New-Reseller-EMEA_USD_MEAMSD-Emerging-Indirect VAR,Subscription New,Reseller,EMEA_USD_MEAMSD-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20113,PSI-Subscription New-Reseller-EMEA_USD_TURKEY-Emerging-Indirect VAR,{},0.18,15000,PSI-Subscription New-Reseller-EMEA_USD_TURKEY-Emerging-Indirect VAR,Subscription New,Reseller,EMEA_USD_TURKEY-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20114,PSI-Subscription New-Reseller-EMEA_USD_AFRICA-Emerging-Indirect VAR,{},0.18,15000,PSI-Subscription New-Reseller-EMEA_USD_AFRICA-Emerging-Indirect VAR,Subscription New,Reseller,EMEA_USD_AFRICA-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20115,PSI-Subscription New-Reseller-EMEA_USD_RUSSIA-Emerging-Indirect VAR,{},0.18,15000,PSI-Subscription New-Reseller-EMEA_USD_RUSSIA-Emerging-Indirect VAR,Subscription New,Reseller,EMEA_USD_RUSSIA-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20116,PSI-Subscription New-Reseller-Greater China-Emerging-Indirect VAR,{},0.18,15000,PSI-Subscription New-Reseller-Greater China-Emerging-Indirect VAR,Subscription New,Reseller,Greater China-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20117,PSI-Subscription New-Reseller-Hong Kong-Emerging-Indirect VAR,{},0.18,15000,PSI-Subscription New-Reseller-Hong Kong-Emerging-Indirect VAR,Subscription New,Reseller,Hong Kong-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20118,PSI-Subscription New-Gold-EMEA_USD_FR-AFRICA-Emerging-Indirect VAR,{},0.24,15000,PSI-Subscription New-Gold-EMEA_USD_FR-AFRICA-Emerging-Indirect VAR,Subscription New,Gold,EMEA_USD_FR-AFRICA-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20119,PSI-Subscription New-Platinum-EMEA_USD_FR-AFRICA-Emerging-Indirect VAR,{},0.24,15000,PSI-Subscription New-Platinum-EMEA_USD_FR-AFRICA-Emerging-Indirect VAR,Subscription New,Platinum,EMEA_USD_FR-AFRICA-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20120,PSI-Subscription New-Reseller-EMEA_USD_FR-AFRICA-Emerging-Indirect VAR,{},0.24,15000,PSI-Subscription New-Reseller-EMEA_USD_FR-AFRICA-Emerging-Indirect VAR,Subscription New,Reseller,EMEA_USD_FR-AFRICA-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20121,PSI-Subscription New-Platinum-MCO-Emerging-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Platinum-MCO-Emerging-Product Specific Reseller,Subscription New,Platinum,MCO-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20122,PSI-Subscription New-Gold-MCO-Emerging-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Gold-MCO-Emerging-Product Specific Reseller,Subscription New,Gold,MCO-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20123,PSI-Subscription New-Platinum-Mexico-Emerging-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Platinum-Mexico-Emerging-Product Specific Reseller,Subscription New,Platinum,Mexico-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20124,PSI-Subscription New-Gold-Mexico-Emerging-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Gold-Mexico-Emerging-Product Specific Reseller,Subscription New,Gold,Mexico-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20125,PSI-Subscription New-Platinum-Brazil-Emerging-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Platinum-Brazil-Emerging-Product Specific Reseller,Subscription New,Platinum,Brazil-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20126,PSI-Subscription New-Gold-Brazil-Emerging-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Gold-Brazil-Emerging-Product Specific Reseller,Subscription New,Gold,Brazil-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20127,PSI-Subscription New-Platinum-USCanada-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Platinum-USCanada-Product Specific Reseller,Subscription New,Platinum,USCanada,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20128,PSI-Subscription New-Gold-USCanada-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Gold-USCanada-Product Specific Reseller,Subscription New,Gold,USCanada,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20129,PSI-Subscription New-Platinum-ANZ-Mature-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Platinum-ANZ-Mature-Product Specific Reseller,Subscription New,Platinum,ANZ-Mature,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20130,PSI-Subscription New-Gold-ANZ-Mature-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Gold-ANZ-Mature-Product Specific Reseller,Subscription New,Gold,ANZ-Mature,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20131,PSI-Subscription New-Platinum-ASEAN-Emerging-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Platinum-ASEAN-Emerging-Product Specific Reseller,Subscription New,Platinum,ASEAN-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20132,PSI-Subscription New-Gold-ASEAN-Emerging-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Gold-ASEAN-Emerging-Product Specific Reseller,Subscription New,Gold,ASEAN-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20133,PSI-Subscription New-Platinum-Taiwan-Emerging-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Platinum-Taiwan-Emerging-Product Specific Reseller,Subscription New,Platinum,Taiwan-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20134,PSI-Subscription New-Gold-Taiwan-Emerging-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Gold-Taiwan-Emerging-Product Specific Reseller,Subscription New,Gold,Taiwan-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20135,PSI-Subscription New-Platinum-India-Emerging-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Platinum-India-Emerging-Product Specific Reseller,Subscription New,Platinum,India-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20136,PSI-Subscription New-Gold-India-Emerging-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Gold-India-Emerging-Product Specific Reseller,Subscription New,Gold,India-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20137,PSI-Subscription New-Platinum-JPY-Mature-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Platinum-JPY-Mature-Product Specific Reseller,Subscription New,Platinum,JPY-Mature,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20138,PSI-Subscription New-Gold-JPY-Mature-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Gold-JPY-Mature-Product Specific Reseller,Subscription New,Gold,JPY-Mature,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20139,PSI-Subscription New-Platinum-Korea-Mature-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Platinum-Korea-Mature-Product Specific Reseller,Subscription New,Platinum,Korea-Mature,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20140,PSI-Subscription New-Gold-Korea-Mature-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Gold-Korea-Mature-Product Specific Reseller,Subscription New,Gold,Korea-Mature,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20141,PSI-Subscription New-Gold-EMEA_EURO_EFTA_Mature-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Gold-EMEA_EURO_EFTA_Mature-Product Specific Reseller,Subscription New,Gold,EMEA_EURO_EFTA_Mature,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20142,PSI-Subscription New-Platinum-EMEA_EURO_EFTA_Mature-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Platinum-EMEA_EURO_EFTA_Mature-Product Specific Reseller,Subscription New,Platinum,EMEA_EURO_EFTA_Mature,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20143,PSI-Subscription New-Gold-EMEA_GBP_EFTA_Mature-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Gold-EMEA_GBP_EFTA_Mature-Product Specific Reseller,Subscription New,Gold,EMEA_GBP_EFTA_Mature,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20144,PSI-Subscription New-Platinum-EMEA_GBP_EFTA_Mature-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Platinum-EMEA_GBP_EFTA_Mature-Product Specific Reseller,Subscription New,Platinum,EMEA_GBP_EFTA_Mature,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20145,PSI-Subscription New-Gold-EMEA_USD_MEAMSD-Emerging-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Gold-EMEA_USD_MEAMSD-Emerging-Product Specific Reseller,Subscription New,Gold,EMEA_USD_MEAMSD-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20146,PSI-Subscription New-Platinum-EMEA_USD_MEAMSD-Emerging-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Platinum-EMEA_USD_MEAMSD-Emerging-Product Specific Reseller,Subscription New,Platinum,EMEA_USD_MEAMSD-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20147,PSI-Subscription New-Gold-EMEA_USD_TURKEY-Emerging-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Gold-EMEA_USD_TURKEY-Emerging-Product Specific Reseller,Subscription New,Gold,EMEA_USD_TURKEY-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20148,PSI-Subscription New-Platinum-EMEA_USD_TURKEY-Emerging-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Platinum-EMEA_USD_TURKEY-Emerging-Product Specific Reseller,Subscription New,Platinum,EMEA_USD_TURKEY-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20149,PSI-Subscription New-Gold-EMEA_USD_AFRICA-Emerging-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Gold-EMEA_USD_AFRICA-Emerging-Product Specific Reseller,Subscription New,Gold,EMEA_USD_AFRICA-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20150,PSI-Subscription New-Platinum-EMEA_USD_AFRICA-Emerging-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Platinum-EMEA_USD_AFRICA-Emerging-Product Specific Reseller,Subscription New,Platinum,EMEA_USD_AFRICA-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20151,PSI-Subscription New-Platinum-EMEA_USD_RUSSIA-Emerging-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Platinum-EMEA_USD_RUSSIA-Emerging-Product Specific Reseller,Subscription New,Platinum,EMEA_USD_RUSSIA-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20152,PSI-Subscription New-Gold-EMEA_USD_RUSSIA-Emerging-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Gold-EMEA_USD_RUSSIA-Emerging-Product Specific Reseller,Subscription New,Gold,EMEA_USD_RUSSIA-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20153,PSI-Subscription New-Gold-Greater China-Emerging-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Gold-Greater China-Emerging-Product Specific Reseller,Subscription New,Gold,Greater China-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20154,PSI-Subscription New-Platinum-Greater China-Emerging-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Platinum-Greater China-Emerging-Product Specific Reseller,Subscription New,Platinum,Greater China-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20155,PSI-Subscription New-Gold-Hong Kong-Emerging-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Gold-Hong Kong-Emerging-Product Specific Reseller,Subscription New,Gold,Hong Kong-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20156,PSI-Subscription New-Platinum-Hong Kong-Emerging-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Platinum-Hong Kong-Emerging-Product Specific Reseller,Subscription New,Platinum,Hong Kong-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20157,PSI-Subscription New-Reseller-MCO-Emerging-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Reseller-MCO-Emerging-Product Specific Reseller,Subscription New,Reseller,MCO-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20158,PSI-Subscription New-Reseller-Mexico-Emerging-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Reseller-Mexico-Emerging-Product Specific Reseller,Subscription New,Reseller,Mexico-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20159,PSI-Subscription New-Reseller-Brazil-Emerging-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Reseller-Brazil-Emerging-Product Specific Reseller,Subscription New,Reseller,Brazil-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20160,PSI-Subscription New-Reseller-USCanada-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Reseller-USCanada-Product Specific Reseller,Subscription New,Reseller,USCanada,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20161,PSI-Subscription New-Reseller-ANZ-Mature-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Reseller-ANZ-Mature-Product Specific Reseller,Subscription New,Reseller,ANZ-Mature,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20162,PSI-Subscription New-Reseller-ASEAN-Emerging-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Reseller-ASEAN-Emerging-Product Specific Reseller,Subscription New,Reseller,ASEAN-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20163,PSI-Subscription New-Reseller-Taiwan-Emerging-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Reseller-Taiwan-Emerging-Product Specific Reseller,Subscription New,Reseller,Taiwan-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20164,PSI-Subscription New-Reseller-India-Emerging-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Reseller-India-Emerging-Product Specific Reseller,Subscription New,Reseller,India-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20165,PSI-Subscription New-Reseller-JPY-Mature-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Reseller-JPY-Mature-Product Specific Reseller,Subscription New,Reseller,JPY-Mature,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20166,PSI-Subscription New-Reseller-Korea-Mature-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Reseller-Korea-Mature-Product Specific Reseller,Subscription New,Reseller,Korea-Mature,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20167,PSI-Subscription New-Reseller-EMEA_EURO_EFTA_Mature-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Reseller-EMEA_EURO_EFTA_Mature-Product Specific Reseller,Subscription New,Reseller,EMEA_EURO_EFTA_Mature,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20168,PSI-Subscription New-Reseller-EMEA_GBP_EFTA_Mature-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Reseller-EMEA_GBP_EFTA_Mature-Product Specific Reseller,Subscription New,Reseller,EMEA_GBP_EFTA_Mature,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20169,PSI-Subscription New-Reseller-EMEA_USD_MEAMSD-Emerging-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Reseller-EMEA_USD_MEAMSD-Emerging-Product Specific Reseller,Subscription New,Reseller,EMEA_USD_MEAMSD-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20170,PSI-Subscription New-Reseller-EMEA_USD_TURKEY-Emerging-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Reseller-EMEA_USD_TURKEY-Emerging-Product Specific Reseller,Subscription New,Reseller,EMEA_USD_TURKEY-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20171,PSI-Subscription New-Reseller-EMEA_USD_AFRICA-Emerging-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Reseller-EMEA_USD_AFRICA-Emerging-Product Specific Reseller,Subscription New,Reseller,EMEA_USD_AFRICA-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20172,PSI-Subscription New-Reseller-EMEA_USD_RUSSIA-Emerging-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Reseller-EMEA_USD_RUSSIA-Emerging-Product Specific Reseller,Subscription New,Reseller,EMEA_USD_RUSSIA-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20173,PSI-Subscription New-Reseller-Greater China-Emerging-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Reseller-Greater China-Emerging-Product Specific Reseller,Subscription New,Reseller,Greater China-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20174,PSI-Subscription New-Reseller-Hong Kong-Emerging-Product Specific Reseller,{},0.18,15000,PSI-Subscription New-Reseller-Hong Kong-Emerging-Product Specific Reseller,Subscription New,Reseller,Hong Kong-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20175,PSI-Subscription New-Gold-EMEA_USD_FR-AFRICA-Emerging-Product Specific Reseller,{},0.24,15000,PSI-Subscription New-Gold-EMEA_USD_FR-AFRICA-Emerging-Product Specific Reseller,Subscription New,Gold,EMEA_USD_FR-AFRICA-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20176,PSI-Subscription New-Platinum-EMEA_USD_FR-AFRICA-Emerging-Product Specific Reseller,{},0.24,15000,PSI-Subscription New-Platinum-EMEA_USD_FR-AFRICA-Emerging-Product Specific Reseller,Subscription New,Platinum,EMEA_USD_FR-AFRICA-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
20177,PSI-Subscription New-Reseller-EMEA_USD_FR-AFRICA-Emerging-Product Specific Reseller,{},0.24,15000,PSI-Subscription New-Reseller-EMEA_USD_FR-AFRICA-Emerging-Product Specific Reseller,Subscription New,Reseller,EMEA_USD_FR-AFRICA-Emerging,Product Specific Reseller,Reseller,11/01/2020,01/31/2021,False,,100,,,,,,
